ts,disk_percent_lag_0,disk_percent_lag_1,disk_percent_lag_3,disk_percent_lag_5,disk_percent_lag_10,disk_percent_lag_20,disk_percent_roll_mean,disk_percent_roll_std,disk_percent_roll_max,disk_percent_roll_min,disk_percent_delta,disk_percent_ewma_fast,disk_percent_ewma_slow,disk_percent_trend,disk_percent_headroom,disk_percent_level_x_vol,disk_percent_slope_x_vol,disk_percent_steps_to_saturation,disk_percent_zscore_local,cpu_percent_now,mem_percent_now,hour,minute,second_of_minute,dayofweek,__target__
2026-07-17 15:31:01,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000048288003,-4.828800115319609e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,100.0,68.8,15.0,31.0,1.0,4.0,85.7
2026-07-17 15:31:04,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000039508365,-3.950836315880224e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,91.2,68.7,15.0,31.0,4.0,4.0,85.7
2026-07-17 15:31:07,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000032325025,-3.232502336913967e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,91.3,68.4,15.0,31.0,7.0,4.0,85.7
2026-07-17 15:31:10,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000026447747,-2.6447744971846987e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,89.4,68.3,15.0,31.0,10.0,4.0,85.7
2026-07-17 15:31:13,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000021639065,-2.163906316354769e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,89.9,68.3,15.0,31.0,13.0,4.0,85.7
2026-07-17 15:31:16,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000017704689,-1.7704687138575537e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,89.8,68.3,15.0,31.0,16.0,4.0,85.7
2026-07-17 15:31:19,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000014485653,-1.4485651433915336e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,77.6,68.2,15.0,31.0,19.0,4.0,85.7
2026-07-17 15:31:22,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000011851897,-1.1851895465042617e-07,14.299999999999997,0.0,0.0,285.99999999999994,0.0,78.1,68.2,15.0,31.0,22.0,4.0,85.7
2026-07-17 15:31:25,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000009697006,-9.69700408859353e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,78.3,68.2,15.0,31.0,25.0,4.0,85.7
2026-07-17 15:31:28,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000007933913,-7.93391166098445e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,78.3,68.2,15.0,31.0,28.0,4.0,85.7
2026-07-17 15:31:31,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000006491382,-6.491380588613538e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,77.1,68.3,15.0,31.0,31.0,4.0,85.7
2026-07-17 15:31:34,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.7000000531113,-5.3111278930373373e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,69.1,68.19999999999999,15.0,31.0,34.0,4.0,85.7
2026-07-17 15:31:37,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.7000000434547,-4.345467630173516e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,61.1,68.1,15.0,31.0,37.0,4.0,85.7
2026-07-17 15:31:40,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000003555383,-3.5553810562305443e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,61.9,68.1,15.0,31.0,40.0,4.0,85.7
2026-07-17 15:31:43,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000002908948,-2.9089463282616634e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,62.4,68.1,15.0,31.0,43.0,4.0,85.7
2026-07-17 15:31:46,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000002380047,-2.3800453163858037e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,62.5,68.1,15.0,31.0,46.0,4.0,85.7
2026-07-17 15:31:49,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000001947311,-1.947309158367716e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,63.1,68.1,15.0,31.0,49.0,4.0,85.7
2026-07-17 15:31:52,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000001593253,-1.5932513974803442e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,45.4,67.9,15.0,31.0,52.0,4.0,85.7
2026-07-17 15:31:55,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.7000000130357,-1.3035688084528374e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,45.5,67.9,15.0,31.0,55.0,4.0,85.7
2026-07-17 15:31:58,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000001066556,-1.0665544891708123e-08,14.299999999999997,0.0,0.0,285.99999999999994,0.0,45.2,67.9,15.0,31.0,58.0,4.0,85.7
2026-07-17 15:32:01,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000872636,-8.726345868126373e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,37.2,67.9,15.0,32.0,1.0,4.0,85.7
2026-07-17 15:32:04,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000713975,-7.1397323608834995e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,39.9,67.9,15.0,32.0,4.0,4.0,85.7
2026-07-17 15:32:07,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.7000000058416,-5.841584993504512e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,21.6,67.8,15.0,32.0,7.0,4.0,85.7
2026-07-17 15:32:10,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000477948,-4.779465712090314e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,19.8,67.8,15.0,32.0,10.0,4.0,85.7
2026-07-17 15:32:13,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000391047,-3.910457735400996e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,14.1,67.8,15.0,32.0,13.0,4.0,85.7
2026-07-17 15:32:16,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000319948,-3.1994602522900095e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,21.5,67.6,15.0,32.0,16.0,4.0,85.7
2026-07-17 15:32:19,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000261774,-2.6177247036685003e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,23.8,67.7,15.0,32.0,19.0,4.0,85.7
2026-07-17 15:32:22,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000214178,-2.1417605466922396e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,12.2,67.6,15.0,32.0,22.0,4.0,85.7
2026-07-17 15:32:25,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000175236,-1.752340494931559e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,6.3,67.6,15.0,32.0,25.0,4.0,85.7
2026-07-17 15:32:28,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000143374,-1.433718921362015e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,12.8,67.7,15.0,32.0,28.0,4.0,85.7
2026-07-17 15:32:31,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000117305,-1.1730350024663494e-09,14.299999999999997,0.0,0.0,285.99999999999994,0.0,12.9,67.7,15.0,32.0,31.0,4.0,85.7
2026-07-17 15:32:34,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000095976,-9.597442840458825e-10,14.299999999999997,0.0,0.0,285.99999999999994,0.0,11.6,67.7,15.0,32.0,34.0,4.0,85.7
2026-07-17 15:32:37,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000078525,-7.852349881432019e-10,14.299999999999997,0.0,0.0,285.99999999999994,0.0,2.3,67.6,15.0,32.0,37.0,4.0,85.7
2026-07-17 15:32:40,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000064248,-6.424585308195674e-10,14.299999999999997,0.0,0.0,285.99999999999994,0.0,3.7,67.6,15.0,32.0,40.0,4.0,85.7
2026-07-17 15:32:43,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000052565,-5.256310942058917e-10,14.299999999999997,0.0,0.0,285.99999999999994,0.0,4.7,67.5,15.0,32.0,43.0,4.0,85.7
2026-07-17 15:32:46,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000043007,-4.3004888539144304e-10,14.299999999999997,0.0,0.0,285.99999999999994,0.0,3.9,67.5,15.0,32.0,46.0,4.0,85.7
2026-07-17 15:32:49,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.70000000000002,85.70000000035186,-3.518465518936864e-10,14.299999999999997,0.0,0.0,285.99999999999994,0.0,3.4,67.5,15.0,32.0,49.0,4.0,85.7
2026-07-17 16:00:34,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.7,85.7,0.0,14.299999999999997,0.0,0.0,285.99999999999994,0.0,0.6,70.6,16.0,0.0,34.0,4.0,85.7
2026-07-17 16:00:37,85.7,85.7,85.7,85.7,85.7,85.7,85.7,0.0,85.7,85.7,0.0,85.7,85.7,0.0,14.299999999999997,0.0,0.0,285.99999999999994,0.0,0.3,70.6,16.0,0.0,37.0,4.0,85.7
2026-07-22 17:27:22,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,14.7,64.9,17.0,27.0,22.0,2.0,84.4
2026-07-22 17:27:25,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,10.8,66.5,17.0,27.0,25.0,2.0,84.4
2026-07-22 17:27:28,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,16.8,65.7,17.0,27.0,28.0,2.0,84.4
2026-07-22 17:27:31,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.5,65.8,17.0,27.0,31.0,2.0,84.4
2026-07-22 17:27:34,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,10.6,65.7,17.0,27.0,34.0,2.0,84.4
2026-07-22 17:27:37,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,18.3,65.9,17.0,27.0,37.0,2.0,84.4
2026-07-22 17:27:40,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.6,65.8,17.0,27.0,40.0,2.0,84.4
2026-07-22 17:27:43,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,9.2,65.7,17.0,27.0,43.0,2.0,84.4
2026-07-22 17:27:46,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,10.5,65.7,17.0,27.0,46.0,2.0,84.4
2026-07-22 17:27:49,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.9,65.7,17.0,27.0,49.0,2.0,84.4
2026-07-22 17:27:52,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,19.1,64.9,17.0,27.0,52.0,2.0,84.4
2026-07-22 17:27:55,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,12.1,64.8,17.0,27.0,55.0,2.0,84.4
2026-07-22 17:27:58,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,14.9,65.0,17.0,27.0,58.0,2.0,84.4
2026-07-22 17:28:01,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,15.6,65.0,17.0,28.0,1.0,2.0,84.4
2026-07-22 17:28:04,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.3,65.5,17.0,28.0,4.0,2.0,84.4
2026-07-22 17:28:07,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,16.1,66.0,17.0,28.0,7.0,2.0,84.4
2026-07-22 17:28:10,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,7.0,66.5,17.0,28.0,10.0,2.0,84.4
2026-07-22 17:28:13,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,15.7,65.5,17.0,28.0,13.0,2.0,84.4
2026-07-22 17:28:16,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,2.9,65.4,17.0,28.0,16.0,2.0,84.4
2026-07-22 17:28:19,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,2.5,65.4,17.0,28.0,19.0,2.0,84.4
2026-07-22 17:28:22,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,3.7,65.4,17.0,28.0,22.0,2.0,84.4
2026-07-22 17:28:25,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,3.1,65.4,17.0,28.0,25.0,2.0,84.4
2026-07-22 17:28:28,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.7,65.4,17.0,28.0,28.0,2.0,84.4
2026-07-22 17:28:31,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,4.5,65.4,17.0,28.0,31.0,2.0,84.4
2026-07-22 17:28:34,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,18.7,65.4,17.0,28.0,34.0,2.0,84.4
2026-07-22 17:28:37,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,10.9,65.4,17.0,28.0,37.0,2.0,84.4
2026-07-22 17:28:40,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.9,65.4,17.0,28.0,40.0,2.0,84.4
2026-07-22 17:28:43,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,12.9,65.4,17.0,28.0,43.0,2.0,84.4
2026-07-22 17:28:46,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,17.1,65.4,17.0,28.0,46.0,2.0,84.4
2026-07-22 17:28:49,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,11.5,65.5,17.0,28.0,49.0,2.0,84.4
2026-07-22 17:28:52,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,18.4,65.4,17.0,28.0,52.0,2.0,84.4
2026-07-22 17:28:55,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,12.4,65.4,17.0,28.0,55.0,2.0,84.4
2026-07-22 17:28:58,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,10.8,65.4,17.0,28.0,58.0,2.0,84.4
2026-07-22 17:29:01,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,8.6,65.3,17.0,29.0,1.0,2.0,84.4
2026-07-22 17:29:04,84.4,84.4,84.4,84.4,84.4,84.4,84.4,0.0,84.4,84.4,0.0,84.4,84.4,0.0,15.599999999999994,0.0,0.0,311.9999999999999,0.0,10.7,65.4,17.0,29.0,4.0,2.0,84.4
