ts,column_name,mean,max,p95,samples
2026-07-17T15:18:00,mem_percent,71.82307692307693,73.4,72.86,13
2026-07-17T15:18:00,mem_used_mb,11529.380769230771,11777.34,11690.844,13
2026-07-17T15:19:00,cpu_percent,47.5375,63.3,63.195,8
2026-07-17T15:19:00,disk_percent,85.8,85.8,85.8,8
2026-07-17T15:19:00,disk_used_gb,265.71,265.71,265.71,8
2026-07-17T15:19:00,mem_percent,72.9375,74.2,73.955,8
2026-07-17T15:19:00,mem_used_mb,11705.55875,11910.74,11869.9475,8
2026-07-17T15:20:00,cpu_percent,9.715,25.3,23.78,20
2026-07-17T15:20:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:20:00,disk_used_gb,265.712,265.72,265.72,20
2026-07-17T15:20:00,mem_percent,71.53,73.2,72.82,20
2026-07-17T15:20:00,mem_used_mb,11482.4675,11746.37,11686.881,20
2026-07-17T15:21:00,cpu_percent,21.155,43.1,42.055,20
2026-07-17T15:21:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:21:00,disk_used_gb,265.713,265.72,265.72,20
2026-07-17T15:21:00,mem_percent,71.285,72.5,72.405,20
2026-07-17T15:21:00,mem_used_mb,11443.5965,11639.25,11625.5415,20
2026-07-17T15:22:00,cpu_percent,82.1875,100.0,100.0,20
2026-07-17T15:22:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:22:00,disk_used_gb,265.72,265.72,265.72,20
2026-07-17T15:22:00,mem_percent,70.92999999999999,71.1,71.005,20
2026-07-17T15:22:00,mem_used_mb,11390.458,11408.15,11403.3145,20
2026-07-17T15:23:00,cpu_percent,69.57000000000001,93.7,92.56,20
2026-07-17T15:23:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:23:00,disk_used_gb,265.72,265.72,265.72,20
2026-07-17T15:23:00,mem_percent,70.77000000000001,71.1,71.005,20
2026-07-17T15:23:00,mem_used_mb,11363.804,11410.79,11400.4255,20
2026-07-17T15:24:00,cpu_percent,10.48,26.9,26.330000000000002,20
2026-07-17T15:24:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:24:00,disk_used_gb,265.72,265.72,265.72,20
2026-07-17T15:24:00,mem_percent,70.46000000000001,70.9,70.615,20
2026-07-17T15:24:00,mem_used_mb,11310.0245,11375.1,11343.009,20
2026-07-17T15:25:00,cpu_percent,22.235,46.8,46.135000000000005,20
2026-07-17T15:25:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:25:00,disk_used_gb,265.72,265.72,265.72,20
2026-07-17T15:25:00,mem_percent,70.295,70.7,70.7,20
2026-07-17T15:25:00,mem_used_mb,11282.4655,11346.2,11343.787,20
2026-07-17T15:26:00,cpu_percent,81.9825,100.0,100.0,20
2026-07-17T15:26:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:26:00,disk_used_gb,265.72,265.72,265.72,20
2026-07-17T15:26:00,mem_percent,70.1725,70.5,70.405,20
2026-07-17T15:26:00,mem_used_mb,11265.49425,11319.91,11299.2285,20
2026-07-17T15:27:00,cpu_percent,63.317499999999995,97.4,95.12,20
2026-07-17T15:27:00,disk_percent,85.8,85.8,85.8,20
2026-07-17T15:27:00,disk_used_gb,265.72825,265.73,265.73,20
2026-07-17T15:27:00,mem_percent,70.755,74.6,74.125,20
2026-07-17T15:27:00,mem_used_mb,11359.78025,11968.34,11904.386,20
2026-07-17T15:28:00,cpu_percent,11.98,27.4,27.4,20
2026-07-17T15:28:00,disk_percent,85.7,85.7,85.7,20
2026-07-17T15:28:00,disk_used_gb,265.58,265.58,265.58,20
2026-07-17T15:28:00,mem_percent,68.115,68.3,68.3,20
2026-07-17T15:28:00,mem_used_mb,10936.08375,10962.25,10962.1075,20
2026-07-17T15:29:00,cpu_percent,18.955000000000002,43.3,43.015,20
2026-07-17T15:29:00,disk_percent,85.7,85.7,85.7,20
2026-07-17T15:29:00,disk_used_gb,265.58,265.58,265.58,20
2026-07-17T15:29:00,mem_percent,68.215,68.6,68.6,20
2026-07-17T15:29:00,mem_used_mb,10952.809,11011.52,11010.056999999999,20
2026-07-17T15:30:00,cpu_percent,79.35499999999999,100.0,100.0,20
2026-07-17T15:30:00,disk_percent,85.7,85.7,85.7,20
2026-07-17T15:30:00,disk_used_gb,265.58,265.58,265.58,20
2026-07-17T15:30:00,mem_percent,68.805,68.9,68.9,20
2026-07-17T15:30:00,mem_used_mb,11043.4365,11061.08,11058.2205,20
2026-07-17T15:31:00,cpu_percent,72.86,100.0,91.735,20
2026-07-17T15:31:00,disk_percent,85.7,85.7,85.7,20
2026-07-17T15:31:00,disk_used_gb,265.53799999999995,265.58,265.58,20
2026-07-17T15:31:00,mem_percent,68.215,68.8,68.705,20
2026-07-17T15:31:00,mem_used_mb,10950.28925,11050.23,11025.815,20
2026-07-17T15:32:00,cpu_percent,13.994444444444445,39.9,37.605,18
2026-07-17T15:32:00,disk_percent,85.7,85.7,85.7,18
2026-07-17T15:32:00,disk_used_gb,265.52,265.52,265.52,18
2026-07-17T15:32:00,mem_percent,67.67222222222222,67.9,67.9,18
2026-07-17T15:32:00,mem_used_mb,10864.057777777778,10896.64,10895.96,18
2026-07-17T15:33:00,cpu_percent,,,,0
2026-07-17T15:33:00,disk_percent,,,,0
2026-07-17T15:33:00,disk_used_gb,,,,0
2026-07-17T15:33:00,mem_percent,,,,0
2026-07-17T15:33:00,mem_used_mb,,,,0
2026-07-17T15:34:00,cpu_percent,,,,0
2026-07-17T15:34:00,disk_percent,,,,0
2026-07-17T15:34:00,disk_used_gb,,,,0
2026-07-17T15:34:00,mem_percent,,,,0
2026-07-17T15:34:00,mem_used_mb,,,,0
2026-07-17T15:35:00,cpu_percent,,,,0
2026-07-17T15:35:00,disk_percent,,,,0
2026-07-17T15:35:00,disk_used_gb,,,,0
2026-07-17T15:35:00,mem_percent,,,,0
2026-07-17T15:35:00,mem_used_mb,,,,0
2026-07-17T15:36:00,cpu_percent,,,,0
2026-07-17T15:36:00,disk_percent,,,,0
2026-07-17T15:36:00,disk_used_gb,,,,0
2026-07-17T15:36:00,mem_percent,,,,0
2026-07-17T15:36:00,mem_used_mb,,,,0
2026-07-17T15:37:00,cpu_percent,,,,0
2026-07-17T15:37:00,disk_percent,,,,0
2026-07-17T15:37:00,disk_used_gb,,,,0
2026-07-17T15:37:00,mem_percent,,,,0
2026-07-17T15:37:00,mem_used_mb,,,,0
2026-07-17T15:38:00,cpu_percent,,,,0
2026-07-17T15:38:00,disk_percent,,,,0
2026-07-17T15:38:00,disk_used_gb,,,,0
2026-07-17T15:38:00,mem_percent,,,,0
2026-07-17T15:38:00,mem_used_mb,,,,0
2026-07-17T15:39:00,cpu_percent,,,,0
2026-07-17T15:39:00,disk_percent,,,,0
2026-07-17T15:39:00,disk_used_gb,,,,0
2026-07-17T15:39:00,mem_percent,,,,0
2026-07-17T15:39:00,mem_used_mb,,,,0
2026-07-17T15:40:00,cpu_percent,,,,0
2026-07-17T15:40:00,disk_percent,,,,0
2026-07-17T15:40:00,disk_used_gb,,,,0
2026-07-17T15:40:00,mem_percent,,,,0
2026-07-17T15:40:00,mem_used_mb,,,,0
2026-07-17T15:41:00,cpu_percent,,,,0
2026-07-17T15:41:00,disk_percent,,,,0
2026-07-17T15:41:00,disk_used_gb,,,,0
2026-07-17T15:41:00,mem_percent,,,,0
2026-07-17T15:41:00,mem_used_mb,,,,0
2026-07-17T15:42:00,cpu_percent,,,,0
2026-07-17T15:42:00,disk_percent,,,,0
2026-07-17T15:42:00,disk_used_gb,,,,0
2026-07-17T15:42:00,mem_percent,,,,0
2026-07-17T15:42:00,mem_used_mb,,,,0
2026-07-17T15:43:00,cpu_percent,,,,0
2026-07-17T15:43:00,disk_percent,,,,0
2026-07-17T15:43:00,disk_used_gb,,,,0
2026-07-17T15:43:00,mem_percent,,,,0
2026-07-17T15:43:00,mem_used_mb,,,,0
2026-07-17T15:44:00,cpu_percent,,,,0
2026-07-17T15:44:00,disk_percent,,,,0
2026-07-17T15:44:00,disk_used_gb,,,,0
2026-07-17T15:44:00,mem_percent,,,,0
2026-07-17T15:44:00,mem_used_mb,,,,0
2026-07-17T15:45:00,cpu_percent,,,,0
2026-07-17T15:45:00,disk_percent,,,,0
2026-07-17T15:45:00,disk_used_gb,,,,0
2026-07-17T15:45:00,mem_percent,,,,0
2026-07-17T15:45:00,mem_used_mb,,,,0
2026-07-17T15:46:00,cpu_percent,,,,0
2026-07-17T15:46:00,disk_percent,,,,0
2026-07-17T15:46:00,disk_used_gb,,,,0
2026-07-17T15:46:00,mem_percent,,,,0
2026-07-17T15:46:00,mem_used_mb,,,,0
2026-07-17T15:47:00,cpu_percent,,,,0
2026-07-17T15:47:00,disk_percent,,,,0
2026-07-17T15:47:00,disk_used_gb,,,,0
2026-07-17T15:47:00,mem_percent,,,,0
2026-07-17T15:47:00,mem_used_mb,,,,0
2026-07-17T15:48:00,cpu_percent,,,,0
2026-07-17T15:48:00,disk_percent,,,,0
2026-07-17T15:48:00,disk_used_gb,,,,0
2026-07-17T15:48:00,mem_percent,,,,0
2026-07-17T15:48:00,mem_used_mb,,,,0
2026-07-17T15:49:00,cpu_percent,,,,0
2026-07-17T15:49:00,disk_percent,,,,0
2026-07-17T15:49:00,disk_used_gb,,,,0
2026-07-17T15:49:00,mem_percent,,,,0
2026-07-17T15:49:00,mem_used_mb,,,,0
2026-07-17T15:50:00,cpu_percent,,,,0
2026-07-17T15:50:00,disk_percent,,,,0
2026-07-17T15:50:00,disk_used_gb,,,,0
2026-07-17T15:50:00,mem_percent,,,,0
2026-07-17T15:50:00,mem_used_mb,,,,0
2026-07-17T15:51:00,cpu_percent,,,,0
2026-07-17T15:51:00,disk_percent,,,,0
2026-07-17T15:51:00,disk_used_gb,,,,0
2026-07-17T15:51:00,mem_percent,,,,0
2026-07-17T15:51:00,mem_used_mb,,,,0
2026-07-17T15:52:00,cpu_percent,,,,0
2026-07-17T15:52:00,disk_percent,,,,0
2026-07-17T15:52:00,disk_used_gb,,,,0
2026-07-17T15:52:00,mem_percent,,,,0
2026-07-17T15:52:00,mem_used_mb,,,,0
2026-07-17T15:53:00,cpu_percent,,,,0
2026-07-17T15:53:00,disk_percent,,,,0
2026-07-17T15:53:00,disk_used_gb,,,,0
2026-07-17T15:53:00,mem_percent,,,,0
2026-07-17T15:53:00,mem_used_mb,,,,0
2026-07-17T15:54:00,cpu_percent,,,,0
2026-07-17T15:54:00,disk_percent,,,,0
2026-07-17T15:54:00,disk_used_gb,,,,0
2026-07-17T15:54:00,mem_percent,,,,0
2026-07-17T15:54:00,mem_used_mb,,,,0
2026-07-17T15:55:00,cpu_percent,,,,0
2026-07-17T15:55:00,disk_percent,,,,0
2026-07-17T15:55:00,disk_used_gb,,,,0
2026-07-17T15:55:00,mem_percent,,,,0
2026-07-17T15:55:00,mem_used_mb,,,,0
2026-07-17T15:56:00,cpu_percent,,,,0
2026-07-17T15:56:00,disk_percent,,,,0
2026-07-17T15:56:00,disk_used_gb,,,,0
2026-07-17T15:56:00,mem_percent,,,,0
2026-07-17T15:56:00,mem_used_mb,,,,0
2026-07-17T15:57:00,cpu_percent,,,,0
2026-07-17T15:57:00,disk_percent,,,,0
2026-07-17T15:57:00,disk_used_gb,,,,0
2026-07-17T15:57:00,mem_percent,,,,0
2026-07-17T15:57:00,mem_used_mb,,,,0
2026-07-17T15:58:00,cpu_percent,,,,0
2026-07-17T15:58:00,disk_percent,,,,0
2026-07-17T15:58:00,disk_used_gb,,,,0
2026-07-17T15:58:00,mem_percent,,,,0
2026-07-17T15:58:00,mem_used_mb,,,,0
2026-07-17T15:59:00,cpu_percent,1.5777777777777777,8.1,5.779999999999998,9
2026-07-17T15:59:00,disk_percent,85.7,85.7,85.7,9
2026-07-17T15:59:00,disk_used_gb,265.5055555555556,265.55,265.55,9
2026-07-17T15:59:00,mem_percent,67.75555555555555,68.4,68.16,9
2026-07-17T15:59:00,mem_used_mb,10877.802222222223,10985.02,10944.192000000001,9
2026-07-17T16:00:00,cpu_percent,1.457142857142857,5.3,4.324999999999999,14
2026-07-17T16:00:00,disk_percent,85.7,85.7,85.7,14
2026-07-17T16:00:00,disk_used_gb,265.48357142857145,265.49,265.49,14
2026-07-17T16:00:00,mem_percent,72.56428571428572,75.6,75.535,14
2026-07-17T16:00:00,mem_used_mb,11647.552857142857,12133.11,12123.971,14
2026-07-17T16:01:00,cpu_percent,,,,0
2026-07-17T16:01:00,disk_percent,,,,0
2026-07-17T16:01:00,disk_used_gb,,,,0
2026-07-17T16:01:00,mem_percent,,,,0
2026-07-17T16:01:00,mem_used_mb,,,,0
2026-07-17T16:02:00,cpu_percent,,,,0
2026-07-17T16:02:00,disk_percent,,,,0
2026-07-17T16:02:00,disk_used_gb,,,,0
2026-07-17T16:02:00,mem_percent,,,,0
2026-07-17T16:02:00,mem_used_mb,,,,0
2026-07-17T16:03:00,cpu_percent,,,,0
2026-07-17T16:03:00,disk_percent,,,,0
2026-07-17T16:03:00,disk_used_gb,,,,0
2026-07-17T16:03:00,mem_percent,,,,0
2026-07-17T16:03:00,mem_used_mb,,,,0
2026-07-17T16:04:00,cpu_percent,,,,0
2026-07-17T16:04:00,disk_percent,,,,0
2026-07-17T16:04:00,disk_used_gb,,,,0
2026-07-17T16:04:00,mem_percent,,,,0
2026-07-17T16:04:00,mem_used_mb,,,,0
2026-07-17T16:05:00,cpu_percent,,,,0
2026-07-17T16:05:00,disk_percent,,,,0
2026-07-17T16:05:00,disk_used_gb,,,,0
2026-07-17T16:05:00,mem_percent,,,,0
2026-07-17T16:05:00,mem_used_mb,,,,0
2026-07-17T16:06:00,cpu_percent,,,,0
2026-07-17T16:06:00,disk_percent,,,,0
2026-07-17T16:06:00,disk_used_gb,,,,0
2026-07-17T16:06:00,mem_percent,,,,0
2026-07-17T16:06:00,mem_used_mb,,,,0
2026-07-17T16:07:00,cpu_percent,,,,0
2026-07-17T16:07:00,disk_percent,,,,0
2026-07-17T16:07:00,disk_used_gb,,,,0
2026-07-17T16:07:00,mem_percent,,,,0
2026-07-17T16:07:00,mem_used_mb,,,,0
2026-07-17T16:08:00,cpu_percent,,,,0
2026-07-17T16:08:00,disk_percent,,,,0
2026-07-17T16:08:00,disk_used_gb,,,,0
2026-07-17T16:08:00,mem_percent,,,,0
2026-07-17T16:08:00,mem_used_mb,,,,0
2026-07-17T16:09:00,cpu_percent,,,,0
2026-07-17T16:09:00,disk_percent,,,,0
2026-07-17T16:09:00,disk_used_gb,,,,0
2026-07-17T16:09:00,mem_percent,,,,0
2026-07-17T16:09:00,mem_used_mb,,,,0
2026-07-17T16:10:00,cpu_percent,,,,0
2026-07-17T16:10:00,disk_percent,,,,0
2026-07-17T16:10:00,disk_used_gb,,,,0
2026-07-17T16:10:00,mem_percent,,,,0
2026-07-17T16:10:00,mem_used_mb,,,,0
2026-07-17T16:11:00,cpu_percent,,,,0
2026-07-17T16:11:00,disk_percent,,,,0
2026-07-17T16:11:00,disk_used_gb,,,,0
2026-07-17T16:11:00,mem_percent,,,,0
2026-07-17T16:11:00,mem_used_mb,,,,0
2026-07-17T16:12:00,cpu_percent,,,,0
2026-07-17T16:12:00,disk_percent,,,,0
2026-07-17T16:12:00,disk_used_gb,,,,0
2026-07-17T16:12:00,mem_percent,,,,0
2026-07-17T16:12:00,mem_used_mb,,,,0
2026-07-17T16:13:00,cpu_percent,,,,0
2026-07-17T16:13:00,disk_percent,,,,0
2026-07-17T16:13:00,disk_used_gb,,,,0
2026-07-17T16:13:00,mem_percent,,,,0
2026-07-17T16:13:00,mem_used_mb,,,,0
2026-07-17T16:14:00,cpu_percent,,,,0
2026-07-17T16:14:00,disk_percent,,,,0
2026-07-17T16:14:00,disk_used_gb,,,,0
2026-07-17T16:14:00,mem_percent,,,,0
2026-07-17T16:14:00,mem_used_mb,,,,0
2026-07-17T16:15:00,cpu_percent,,,,0
2026-07-17T16:15:00,disk_percent,,,,0
2026-07-17T16:15:00,disk_used_gb,,,,0
2026-07-17T16:15:00,mem_percent,,,,0
2026-07-17T16:15:00,mem_used_mb,,,,0
2026-07-17T16:16:00,cpu_percent,,,,0
2026-07-17T16:16:00,disk_percent,,,,0
2026-07-17T16:16:00,disk_used_gb,,,,0
2026-07-17T16:16:00,mem_percent,,,,0
2026-07-17T16:16:00,mem_used_mb,,,,0
2026-07-17T16:17:00,cpu_percent,,,,0
2026-07-17T16:17:00,disk_percent,,,,0
2026-07-17T16:17:00,disk_used_gb,,,,0
2026-07-17T16:17:00,mem_percent,,,,0
2026-07-17T16:17:00,mem_used_mb,,,,0
2026-07-17T16:18:00,cpu_percent,,,,0
2026-07-17T16:18:00,disk_percent,,,,0
2026-07-17T16:18:00,disk_used_gb,,,,0
2026-07-17T16:18:00,mem_percent,,,,0
2026-07-17T16:18:00,mem_used_mb,,,,0
2026-07-17T16:19:00,cpu_percent,,,,0
2026-07-17T16:19:00,disk_percent,,,,0
2026-07-17T16:19:00,disk_used_gb,,,,0
2026-07-17T16:19:00,mem_percent,,,,0
2026-07-17T16:19:00,mem_used_mb,,,,0
2026-07-17T16:20:00,cpu_percent,,,,0
2026-07-17T16:20:00,disk_percent,,,,0
2026-07-17T16:20:00,disk_used_gb,,,,0
2026-07-17T16:20:00,mem_percent,,,,0
2026-07-17T16:20:00,mem_used_mb,,,,0
2026-07-17T16:21:00,cpu_percent,,,,0
2026-07-17T16:21:00,disk_percent,,,,0
2026-07-17T16:21:00,disk_used_gb,,,,0
2026-07-17T16:21:00,mem_percent,,,,0
2026-07-17T16:21:00,mem_used_mb,,,,0
2026-07-17T16:22:00,cpu_percent,,,,0
2026-07-17T16:22:00,disk_percent,,,,0
2026-07-17T16:22:00,disk_used_gb,,,,0
2026-07-17T16:22:00,mem_percent,,,,0
2026-07-17T16:22:00,mem_used_mb,,,,0
2026-07-17T16:23:00,cpu_percent,,,,0
2026-07-17T16:23:00,disk_percent,,,,0
2026-07-17T16:23:00,disk_used_gb,,,,0
2026-07-17T16:23:00,mem_percent,,,,0
2026-07-17T16:23:00,mem_used_mb,,,,0
2026-07-17T16:24:00,cpu_percent,,,,0
2026-07-17T16:24:00,disk_percent,,,,0
2026-07-17T16:24:00,disk_used_gb,,,,0
2026-07-17T16:24:00,mem_percent,,,,0
2026-07-17T16:24:00,mem_used_mb,,,,0
2026-07-17T16:25:00,cpu_percent,,,,0
2026-07-17T16:25:00,disk_percent,,,,0
2026-07-17T16:25:00,disk_used_gb,,,,0
2026-07-17T16:25:00,mem_percent,,,,0
2026-07-17T16:25:00,mem_used_mb,,,,0
2026-07-17T16:26:00,cpu_percent,,,,0
2026-07-17T16:26:00,disk_percent,,,,0
2026-07-17T16:26:00,disk_used_gb,,,,0
2026-07-17T16:26:00,mem_percent,,,,0
2026-07-17T16:26:00,mem_used_mb,,,,0
2026-07-17T16:27:00,cpu_percent,,,,0
2026-07-17T16:27:00,disk_percent,,,,0
2026-07-17T16:27:00,disk_used_gb,,,,0
2026-07-17T16:27:00,mem_percent,,,,0
2026-07-17T16:27:00,mem_used_mb,,,,0
2026-07-17T16:28:00,cpu_percent,,,,0
2026-07-17T16:28:00,disk_percent,,,,0
2026-07-17T16:28:00,disk_used_gb,,,,0
2026-07-17T16:28:00,mem_percent,,,,0
2026-07-17T16:28:00,mem_used_mb,,,,0
2026-07-17T16:29:00,cpu_percent,,,,0
2026-07-17T16:29:00,disk_percent,,,,0
2026-07-17T16:29:00,disk_used_gb,,,,0
2026-07-17T16:29:00,mem_percent,,,,0
2026-07-17T16:29:00,mem_used_mb,,,,0
2026-07-17T16:30:00,cpu_percent,,,,0
2026-07-17T16:30:00,disk_percent,,,,0
2026-07-17T16:30:00,disk_used_gb,,,,0
2026-07-17T16:30:00,mem_percent,,,,0
2026-07-17T16:30:00,mem_used_mb,,,,0
2026-07-17T16:31:00,cpu_percent,,,,0
2026-07-17T16:31:00,disk_percent,,,,0
2026-07-17T16:31:00,disk_used_gb,,,,0
2026-07-17T16:31:00,mem_percent,,,,0
2026-07-17T16:31:00,mem_used_mb,,,,0
2026-07-17T16:32:00,cpu_percent,,,,0
2026-07-17T16:32:00,disk_percent,,,,0
2026-07-17T16:32:00,disk_used_gb,,,,0
2026-07-17T16:32:00,mem_percent,,,,0
2026-07-17T16:32:00,mem_used_mb,,,,0
2026-07-17T16:33:00,cpu_percent,,,,0
2026-07-17T16:33:00,disk_percent,,,,0
2026-07-17T16:33:00,disk_used_gb,,,,0
2026-07-17T16:33:00,mem_percent,,,,0
2026-07-17T16:33:00,mem_used_mb,,,,0
2026-07-17T16:34:00,cpu_percent,,,,0
2026-07-17T16:34:00,disk_percent,,,,0
2026-07-17T16:34:00,disk_used_gb,,,,0
2026-07-17T16:34:00,mem_percent,,,,0
2026-07-17T16:34:00,mem_used_mb,,,,0
2026-07-17T16:35:00,cpu_percent,,,,0
2026-07-17T16:35:00,disk_percent,,,,0
2026-07-17T16:35:00,disk_used_gb,,,,0
2026-07-17T16:35:00,mem_percent,,,,0
2026-07-17T16:35:00,mem_used_mb,,,,0
2026-07-17T16:36:00,cpu_percent,,,,0
2026-07-17T16:36:00,disk_percent,,,,0
2026-07-17T16:36:00,disk_used_gb,,,,0
2026-07-17T16:36:00,mem_percent,,,,0
2026-07-17T16:36:00,mem_used_mb,,,,0
2026-07-17T16:37:00,cpu_percent,,,,0
2026-07-17T16:37:00,disk_percent,,,,0
2026-07-17T16:37:00,disk_used_gb,,,,0
2026-07-17T16:37:00,mem_percent,,,,0
2026-07-17T16:37:00,mem_used_mb,,,,0
2026-07-17T16:38:00,cpu_percent,,,,0
2026-07-17T16:38:00,disk_percent,,,,0
2026-07-17T16:38:00,disk_used_gb,,,,0
2026-07-17T16:38:00,mem_percent,,,,0
2026-07-17T16:38:00,mem_used_mb,,,,0
2026-07-17T16:39:00,cpu_percent,,,,0
2026-07-17T16:39:00,disk_percent,,,,0
2026-07-17T16:39:00,disk_used_gb,,,,0
2026-07-17T16:39:00,mem_percent,,,,0
2026-07-17T16:39:00,mem_used_mb,,,,0
2026-07-17T16:40:00,cpu_percent,,,,0
2026-07-17T16:40:00,disk_percent,,,,0
2026-07-17T16:40:00,disk_used_gb,,,,0
2026-07-17T16:40:00,mem_percent,,,,0
2026-07-17T16:40:00,mem_used_mb,,,,0
2026-07-17T16:41:00,cpu_percent,,,,0
2026-07-17T16:41:00,disk_percent,,,,0
2026-07-17T16:41:00,disk_used_gb,,,,0
2026-07-17T16:41:00,mem_percent,,,,0
2026-07-17T16:41:00,mem_used_mb,,,,0
2026-07-17T16:42:00,cpu_percent,,,,0
2026-07-17T16:42:00,disk_percent,,,,0
2026-07-17T16:42:00,disk_used_gb,,,,0
