ts,cpu_percent_lag_0,cpu_percent_lag_1,cpu_percent_lag_3,cpu_percent_lag_5,cpu_percent_lag_10,cpu_percent_lag_20,cpu_percent_roll_mean,cpu_percent_roll_std,cpu_percent_roll_max,cpu_percent_roll_min,cpu_percent_delta,cpu_percent_ewma_fast,cpu_percent_ewma_slow,cpu_percent_trend,cpu_percent_headroom,cpu_percent_level_x_vol,cpu_percent_slope_x_vol,cpu_percent_steps_to_saturation,cpu_percent_zscore_local,mem_percent_now,disk_percent_now,hour,minute,second_of_minute,dayofweek,__target__
2026-07-17 15:27:52,45.4,45.3,56.4,60.9,72.4,100.0,59.089999999999996,12.780753759722641,81.1,42.6,0.10000000000000142,46.81439524973291,56.321021182651364,-9.506625932918453,54.6,580.2462206914079,1.2780753759722823,545.9999999999923,-1.0711418322714863,69.2,85.8,15.0,27.0,52.0,4.0,42.8
2026-07-17 15:27:55,42.8,45.4,42.6,63.3,81.1,100.0,55.260000000000005,11.077324185520101,76.2,42.6,-2.6000000000000014,44.807197624866454,53.862653694896565,-9.055456070030111,57.2,474.1094751402603,-28.80104288235228,1144.0,-1.1248203800234802,68.5,85.8,15.0,27.0,55.0,4.0,41.3
2026-07-17 15:27:58,41.3,42.8,45.3,56.4,76.2,100.0,51.77,9.061279036525416,63.3,41.3,-1.5,43.05359881243322,51.578534841279,-8.52493602884578,58.7,374.23082420849966,-13.591918554788124,1174.0,-1.155466017302428,68.7,85.8,15.0,27.0,58.0,4.0,24.0
2026-07-17 15:28:01,24.0,41.3,45.4,42.6,57.2,91.7,48.45,12.339750582748477,63.3,24.0,-17.299999999999997,33.52679940621661,46.564255779228276,-13.037456373011665,76.0,296.15401398596345,-213.47768508154863,1520.0,-1.9814014745307895,68.3,85.7,15.0,28.0,1.0,4.0,27.4
2026-07-17 15:28:04,27.4,24.0,42.8,45.3,62.5,95.0,44.94,12.879458235672846,63.3,24.0,3.3999999999999986,30.463399703108305,43.079845637550406,-12.616445934442101,72.6,352.897155657436,43.79015800128766,21.352941176470594,-1.3618585253391038,68.3,85.7,15.0,28.0,4.0,4.0,25.8
2026-07-17 15:28:07,25.8,27.4,41.3,45.4,60.9,97.4,41.42999999999999,12.829397664911662,63.3,24.0,-1.5999999999999979,28.131699851554153,39.93805552163215,-11.806355670077998,74.2,330.9984597547209,-20.527036263858633,1484.0,-1.2182956993178224,68.3,85.7,15.0,28.0,7.0,4.0,26.6
2026-07-17 15:28:10,26.6,25.8,24.0,42.8,63.3,60.35,37.760000000000005,10.996383243796137,56.4,24.0,0.8000000000000007,27.365849925777077,37.51295451769903,-10.147104591921952,73.4,292.50379428497723,8.797106595036917,91.74999999999993,-1.0148791427668888,68.3,85.7,15.0,28.0,10.0,4.0,27.4
2026-07-17 15:28:13,27.4,26.6,27.4,41.3,56.4,23.3,34.86,9.213902539097955,45.4,24.0,0.7999999999999972,27.382924962888538,35.67423551448102,-8.291310551592481,72.6,252.46092957128394,7.371122031278338,90.75000000000031,-0.8096460721550391,68.3,85.7,15.0,28.0,13.0,4.0,26.9
2026-07-17 15:28:16,26.9,27.4,25.8,24.0,42.6,69.7,33.290000000000006,9.085207757668261,45.4,24.0,-0.5,27.141462481444268,34.078919966393556,-6.937457484949288,73.1,244.39208868127622,-4.5426038788341305,1461.9999999999998,-0.7033410980179957,68.3,85.7,15.0,28.0,16.0,4.0,12.9
2026-07-17 15:28:19,12.9,26.9,26.6,27.4,45.3,81.5,30.05,10.052114205479127,45.4,12.9,-13.999999999999998,20.020731240722135,30.22820724523109,-10.207476004508955,87.1,129.67227325068075,-140.72959887670774,1741.9999999999998,-1.7061087498042962,68.1,85.7,15.0,28.0,19.0,4.0,11.6
2026-07-17 15:28:22,11.6,12.9,27.4,25.8,45.4,72.4,26.669999999999998,9.999672216849879,42.8,11.6,-1.3000000000000007,15.810365620361068,26.84126047337089,-11.030894853009823,88.4,115.99619771545859,-12.99957388190485,1768.0,-1.507049398539924,68.1,85.7,15.0,28.0,22.0,4.0,12.4
2026-07-17 15:28:25,12.4,11.6,26.9,26.6,42.8,81.1,23.63,9.134677516657497,41.3,11.6,0.8000000000000007,14.105182810180533,24.215576750939817,-10.110393940759284,87.6,113.27000120655296,7.3077420133260045,109.4999999999999,-1.229381111650804,68.1,85.7,15.0,28.0,25.0,4.0,12.7
2026-07-17 15:28:28,12.7,12.4,12.9,27.4,41.3,76.2,20.77,7.275690116178743,27.4,11.6,0.29999999999999893,13.402591405090266,22.121835523496213,-8.719244118405946,87.3,92.40126447547003,2.1827070348536153,291.000000000001,-1.1091731328764227,68.1,85.7,15.0,28.0,28.0,4.0,11.1
2026-07-17 15:28:31,11.1,12.7,11.6,26.9,24.0,57.2,19.48,7.766423458280367,27.4,11.1,-1.5999999999999996,12.251295702545132,20.11786542831508,-7.866569725769949,88.9,86.20730038691207,-12.426277533248584,1778.0,-1.0790037454197083,68.1,85.7,15.0,28.0,31.0,4.0,4.3
2026-07-17 15:28:34,4.3,11.1,12.4,12.9,27.4,62.5,17.169999999999998,8.54531060484798,27.4,4.3,-6.8,8.275647851272566,17.241889895894154,-8.966242044621588,95.7,36.744835600846315,-58.10811211296627,1914.0,-1.5060891985246863,68.0,85.7,15.0,28.0,34.0,4.0,3.8
2026-07-17 15:28:37,3.8,4.3,12.7,11.6,25.8,60.9,14.970000000000002,8.901192179827149,27.4,3.8,-0.5,6.037823925636284,14.797909914822489,-8.760085989186205,96.2,33.824530283343165,-4.450596089913574,1924.0,-1.2548880840158325,68.0,85.7,15.0,28.0,37.0,4.0,3.9
2026-07-17 15:28:40,3.9,3.8,11.1,12.4,26.6,63.3,12.7,8.490779312485213,27.4,3.8,0.10000000000000009,4.968911962818142,12.816471748491127,-7.847559785672985,96.1,33.11403931869233,0.849077931248522,960.9999999999991,-1.0364184106234036,68.0,85.7,15.0,28.0,40.0,4.0,4.5
2026-07-17 15:28:43,4.5,3.9,4.3,12.7,27.4,56.4,10.41,7.051784644092583,26.9,3.8,0.6000000000000001,4.734455981409071,11.304385976038194,-6.569929994629123,95.5,31.733030898416626,4.23107078645555,159.16666666666666,-0.838085718478502,68.0,85.7,15.0,28.0,43.0,4.0,3.3
2026-07-17 15:28:46,3.3,4.5,3.8,11.1,26.9,42.6,8.05,4.3523301549596205,12.9,3.3,-1.2000000000000002,4.017227990704535,9.849043071303976,-5.831815080599441,96.7,14.362689511366748,-5.2227961859515455,1934.0,-1.0913694115294132,68.0,85.7,15.0,28.0,46.0,4.0,0.5
2026-07-17 15:28:49,0.5,3.3,3.9,4.3,12.9,45.3,6.81,4.5775903413615175,12.7,0.5,-2.8,2.2586139953522677,8.149217058339618,-5.89060306298735,99.5,2.2887951706807588,-12.817252955812249,1990.0,-1.3784544988626504,68.0,85.7,15.0,28.0,49.0,4.0,0.2
2026-07-17 15:28:52,0.2,0.5,4.5,3.8,11.6,45.4,5.67,4.6707244263239796,12.7,0.2,-0.3,1.229306997676134,6.703904865914232,-5.4745978682380985,99.8,0.934144885264796,-1.4012173278971938,1995.9999999999998,-1.1711245410179503,68.0,85.7,15.0,28.0,52.0,4.0,0.1
2026-07-17 15:28:55,0.1,0.2,3.3,3.9,12.4,42.8,4.4399999999999995,4.306893698865345,12.7,0.1,-0.1,0.664653498838067,5.503194890293463,-4.838541391455395,99.9,0.4306893698865345,-0.4306893698865345,1998.0,-1.0076868164039843,68.0,85.7,15.0,28.0,55.0,4.0,0.2
2026-07-17 15:28:58,0.2,0.1,0.5,4.5,12.7,41.3,3.1900000000000004,3.351102637771848,11.1,0.1,0.1,0.4323267494190335,4.538977637512833,-4.1066508880937995,99.8,0.6702205275543696,0.3351102637771848,997.9999999999999,-0.8922436353629726,68.0,85.7,15.0,28.0,58.0,4.0,0.9
2026-07-17 15:29:01,0.9,0.2,0.2,3.3,11.1,24.0,2.17,1.92472220217568,4.5,0.1,0.7,0.6661633747095168,3.8773453397832265,-3.2111819650737097,99.1,1.732249981958112,1.347305541522976,141.57142857142858,-0.6598354809667645,68.0,85.7,15.0,29.0,1.0,4.0,3.8
2026-07-17 15:29:04,3.8,0.9,0.1,0.5,4.3,27.4,2.12,1.868927202670379,4.5,0.1,2.9,2.2330816873547583,3.8632825507317303,-1.630200863376972,96.2,7.10192337014744,5.419888887744099,33.17241379310345,0.8989114169880804,68.0,85.7,15.0,29.0,4.0,4.0,4.3
2026-07-17 15:29:07,4.3,3.8,0.2,0.2,3.8,25.8,2.1699999999999995,1.92472220217568,4.5,0.1,0.5,3.266540843677379,3.942685723325961,-0.6761448796485818,95.7,8.276305469355425,0.96236110108784,191.4,1.1066532082355973,68.0,85.7,15.0,29.0,7.0,4.0,3.0
2026-07-17 15:29:10,3.0,4.3,0.9,0.1,3.9,26.6,2.0799999999999996,1.8546038810344354,4.5,0.1,-1.2999999999999998,3.1332704218386898,3.771288319084877,-0.6380178972461872,97.0,5.563811643103306,-2.410985045344766,1940.0,0.4960628031722092,68.0,85.7,15.0,29.0,10.0,4.0,2.8
2026-07-17 15:29:13,2.8,3.0,3.8,0.2,4.5,27.4,1.9099999999999997,1.67759748847146,4.3,0.1,-0.20000000000000018,2.966635210919345,3.594690442887626,-0.6280552319682813,97.2,4.697272967720088,-0.3355194976942923,1944.0,0.5305205844167793,68.0,85.7,15.0,29.0,13.0,4.0,3.7
2026-07-17 15:29:16,3.7,2.8,4.3,0.9,3.3,26.9,1.95,1.7186881301973636,4.3,0.1,0.9000000000000004,3.3333176054596727,3.613837635089876,-0.2805200296302033,96.3,6.359146081730246,1.5468193171776279,106.99999999999996,1.0182184709677613,68.0,85.7,15.0,29.0,16.0,4.0,12.4
2026-07-17 15:29:19,12.4,3.7,3.0,3.8,0.5,12.9,3.1399999999999997,3.644234411290935,12.4,0.1,8.7,7.8666588027298365,5.211321701437171,2.655337101292665,87.6,45.18850670000759,31.70483937823113,10.068965517241379,2.5410000990358177,68.1,85.7,15.0,29.0,19.0,4.0,14.3
2026-07-17 15:29:22,14.3,12.4,2.8,4.3,0.2,11.6,4.55,4.893816960659351,14.3,0.1,1.9000000000000004,11.083329401364919,6.863808664812231,4.219520736552688,85.7,69.98158253742872,9.298252225252769,45.10526315789473,1.9923099041870107,68.1,85.7,15.0,29.0,22.0,4.0,14.1
2026-07-17 15:29:25,14.1,14.3,3.7,3.0,0.1,12.4,5.95,5.450229352971564,14.3,0.2,-0.20000000000000107,12.59166470068246,8.179479816664552,4.412184884017908,85.9,76.84823387689906,-1.0900458705943186,1718.0,1.4953499150556793,68.1,85.7,15.0,29.0,25.0,4.0,13.3
2026-07-17 15:29:28,13.3,14.1,12.4,2.8,0.2,12.7,7.260000000000001,5.488816913607529,14.3,0.9,-0.7999999999999989,12.945832350341231,9.110483486361906,3.835348863979325,86.7,73.00126495098014,-4.391053530886017,1734.0,1.100419287993741,68.1,85.7,15.0,29.0,28.0,4.0,13.6
2026-07-17 15:29:31,13.6,13.3,14.3,3.7,0.9,11.1,8.53,5.320411429369996,14.3,2.8,0.29999999999999893,13.272916175170614,9.926759216114286,3.3461569590563283,86.4,72.35759543943193,1.596123428810993,288.000000000001,0.9529338223755287,68.1,85.7,15.0,29.0,31.0,4.0,26.7
2026-07-17 15:29:34,26.7,13.6,14.1,12.4,3.8,4.3,10.82,7.528434985661141,26.7,2.8,13.1,19.986458087585305,12.97643935863896,7.010018728946346,73.3,201.00921411715245,98.62249831216094,5.595419847328245,2.1093361409436984,68.3,85.7,15.0,29.0,34.0,4.0,26.5
2026-07-17 15:29:37,26.5,26.7,13.3,14.3,4.3,3.8,13.040000000000001,8.590459824712154,26.7,2.8,-0.1999999999999993,23.243229043792653,15.435268566159149,7.807960477633504,73.5,227.64718535487208,-1.7180919649424247,1470.0,1.5668544262647794,68.3,85.7,15.0,29.0,37.0,4.0,25.3
2026-07-17 15:29:40,25.3,26.5,13.6,14.1,3.0,3.9,15.27,8.58901753533057,26.7,2.8,-1.1999999999999993,24.271614521896325,17.228856099584757,7.042758422311568,74.7,217.30214364386342,-10.306821042396678,1494.0,1.1677703484411355,68.3,85.7,15.0,29.0,40.0,4.0,25.5
2026-07-17 15:29:43,25.5,25.3,26.7,13.3,2.8,4.5,17.54,7.899113874352871,26.7,3.7,0.1999999999999993,24.885807260948162,18.7327004451148,6.153106815833361,74.5,201.4274037959982,1.5798227748705687,372.5000000000013,1.0077079690982575,68.3,85.7,15.0,29.0,43.0,4.0,20.5
2026-07-17 15:29:46,20.5,25.5,26.5,13.6,3.7,3.3,19.22,6.241046920722584,26.7,12.4,-5.0,22.69290363047408,19.05402763691211,3.638875993561971,79.5,127.94146187481297,-31.205234603612922,1590.0,0.20509379536146854,68.4,85.7,15.0,29.0,46.0,4.0,40.6
2026-07-17 15:29:49,40.6,20.5,25.3,26.7,12.4,0.5,22.04,8.702643276613978,40.6,13.3,20.1,31.646451815237043,22.971477157473544,8.6749746577635,59.4,353.3273170305275,174.92312985994099,2.9552238805970146,2.1326853704178625,68.6,85.7,15.0,29.0,49.0,4.0,41.5
2026-07-17 15:29:52,41.5,40.6,25.5,26.5,14.3,0.2,24.76,10.145738021454857,41.5,13.3,0.8999999999999986,36.57322590761852,26.340299492478355,10.232926415140167,58.5,421.0481278903766,9.131164219309357,65.0000000000001,1.6499538983364712,68.6,85.7,15.0,29.0,52.0,4.0,43.0
2026-07-17 15:29:55,43.0,41.5,20.5,25.3,14.1,0.1,27.65,10.862601489104998,43.0,13.3,1.5,39.78661295380926,29.36933594839138,10.41727700541788,57.0,467.0918640315149,16.293902233657498,38.0,1.413105324299689,68.5,85.7,15.0,29.0,55.0,4.0,43.3
2026-07-17 15:29:58,43.3,43.0,40.6,25.5,13.3,0.2,30.65,10.598558602208122,43.3,13.6,0.29999999999999716,41.54330647690463,31.902183957774763,9.641122519129869,56.7,458.91758747561164,3.1795675806624066,189.0000000000018,1.1935585276062421,68.5,85.7,15.0,29.0,58.0,4.0,44.1
2026-07-17 15:30:01,44.1,43.3,41.5,20.5,13.6,0.9,33.7,9.475934430615746,44.1,20.5,0.8000000000000043,42.82165323845231,34.11996869272481,8.701684545727502,55.9,417.8887083901544,7.580747544492637,69.87499999999963,1.0975170919712882,68.5,85.7,15.0,30.0,1.0,4.0,59.9
2026-07-17 15:30:04,59.9,44.1,43.0,40.6,26.7,3.8,37.02,12.180841058354092,59.9,20.5,15.799999999999997,51.36082661922616,38.80724711222939,12.553579506996769,40.1,729.6323793954101,192.45728872199462,2.5379746835443044,1.8783596215064318,68.7,85.7,15.0,30.0,4.0,4.0,64.9
2026-07-17 15:30:07,64.9,59.9,43.3,41.5,26.5,4.3,40.86,14.354728218333449,64.9,20.5,5.000000000000007,58.13041330961308,43.55138400091495,14.579029308698132,35.099999999999994,931.6218613698409,71.77364109166734,7.019999999999989,1.674709519703536,68.7,85.7,15.0,30.0,7.0,4.0,63.8
2026-07-17 15:30:10,63.8,64.9,44.1,43.0,25.3,3.0,44.71,14.871408063050874,64.9,20.5,-1.1000000000000085,60.965206654806536,47.23295054620314,13.732256108603394,36.2,948.7958344226457,-16.35854886935609,724.0,1.2836713187522928,68.7,85.7,15.0,30.0,10.0,4.0,62.3
2026-07-17 15:30:13,62.3,63.8,59.9,43.3,25.5,2.8,48.39,14.12401028981018,64.9,20.5,-1.5,61.63260332740327,49.972414083257114,11.660189244146153,37.7,879.9258410551741,-21.18601543471527,754.0,0.9848477673536827,68.7,85.7,15.0,30.0,13.0,4.0,65.4
2026-07-17 15:30:16,65.4,62.3,64.9,44.1,20.5,3.7,52.879999999999995,11.08189715005703,65.4,40.6,3.1000000000000085,63.51630166370164,52.77742970448309,10.73887195921855,34.599999999999994,724.7560736137298,34.35388116517689,11.161290322580612,1.129770456309963,68.7,85.7,15.0,30.0,16.0,4.0,74.0
2026-07-17 15:30:19,74.0,65.4,63.8,59.9,40.6,12.4,56.220000000000006,11.96743730109139,74.0,41.5,8.599999999999994,68.75815083185083,56.636078849122526,12.1220719827283,26.0,885.5903602807629,102.91996078938588,3.02325581395349,1.4856981952500823,68.8,85.7,15.0,30.0,19.0,4.0,78.5
2026-07-17 15:30:22,78.5,74.0,62.3,64.9,41.5,14.3,59.92,12.61302677569674,78.5,43.0,4.5,73.62907541592541,60.611337240191155,13.017738175734259,21.5,990.1226018921941,56.75862049063533,4.777777777777778,1.4730801995759375,68.8,85.7,15.0,30.0,22.0,4.0,77.4
2026-07-17 15:30:25,77.4,78.5,65.4,63.8,43.0,14.1,63.36,12.168830857746496,78.5,43.3,-1.0999999999999943,75.51453770796272,63.66382137833821,11.850716329624504,22.599999999999994,941.8675083895788,-13.385713943521075,451.9999999999999,1.1537673720776842,68.8,85.7,15.0,30.0,25.0,4.0,76.6
2026-07-17 15:30:28,76.6,77.4,74.0,62.3,43.3,13.3,66.69000000000001,10.513108219953017,78.5,44.1,-0.8000000000000114,76.05726885398136,66.01585385500398,10.041414998977373,23.400000000000006,805.304089648401,-8.410486575962533,468.0000000000001,0.9426327393064989,68.8,85.7,15.0,30.0,28.0,4.0,77.3
2026-07-17 15:30:31,77.3,76.6,78.5,65.4,44.1,13.6,70.01,7.354280688445617,78.5,59.9,0.7000000000000028,76.67863442699067,68.0675167904578,8.611117636532867,22.700000000000003,568.4858972168462,5.147996481911953,32.4285714285713,0.9912594186748112,68.8,85.7,15.0,30.0,31.0,4.0,84.7
2026-07-17 15:30:34,84.7,77.3,77.4,74.0,59.9,26.7,72.49000000000001,7.737707096492552,84.7,62.3,7.400000000000006,80.68931721349534,71.0916046467382,9.597712566757139,15.299999999999997,655.3837910729192,57.25903251404493,2.0675675675675658,1.5779868438719657,68.9,85.7,15.0,30.0,34.0,4.0,91.7
2026-07-17 15:30:37,91.7,84.7,76.6,78.5,64.9,26.5,75.16999999999999,9.300185183341515,91.7,62.3,7.0,86.19465860674768,74.83858562005852,11.356072986689156,8.299999999999997,852.8269813124169,65.10129628339061,1.1857142857142853,1.777383963236403,68.9,85.7,15.0,30.0,37.0,4.0,91.5
2026-07-17 15:30:40,91.5,91.7,77.3,77.4,63.8,25.3,77.94,9.65576396655277,91.7,62.3,-0.20000000000000284,88.84732930337384,77.8679336891388,10.979395614235045,8.5,883.5024029395785,-1.9311527933105817,170.0,1.404342530220433,68.9,85.7,15.0,30.0,40.0,4.0,91.0
2026-07-17 15:30:43,91.0,91.5,84.7,76.6,62.3,25.5,80.81,8.709439323707066,91.7,65.4,-0.5,89.92366465168692,80.25558210929537,9.668082542391545,9.0,792.5589784573431,-4.354719661853533,180.0,1.169994947006847,68.9,85.7,15.0,30.0,43.0,4.0,90.5
2026-07-17 15:30:46,90.5,91.0,91.7,77.3,65.4,20.5,83.32000000000001,7.273360830990027,91.7,74.0,-0.5,90.21183232584346,82.11820354396893,8.093628781874528,9.5,658.2391552045975,-3.6366804154950136,190.0,0.9871640039371831,68.9,85.7,15.0,30.0,46.0,4.0,93.5
2026-07-17 15:30:49,93.5,90.5,91.5,84.7,74.0,40.6,85.27000000000001,7.109156849522569,93.5,76.6,3.0,91.85591616292173,84.18762108142911,7.668295081492616,6.5,664.7061654303602,21.327470548567707,2.1666666666666665,1.1576618963685819,68.9,85.7,15.0,30.0,49.0,4.0,100.0
2026-07-17 15:30:52,100.0,93.5,91.0,91.7,78.5,41.5,87.42,8.026179387202763,100.0,76.6,6.5,95.92795808146087,87.06259906662382,8.865359014837054,0.0,802.6179387202764,52.17016601681796,0.0,1.5673708987937667,68.9,85.7,15.0,30.0,52.0,4.0,100.0
2026-07-17 15:30:55,100.0,100.0,90.5,91.5,77.4,43.0,89.67999999999999,8.072972741740942,100.0,76.6,0.0,97.96397904073044,89.41485378178312,8.549125258947313,0.0,807.2972741740942,0.0,0.0,1.27833950765632,68.9,85.7,15.0,30.0,55.0,4.0,100.0
2026-07-17 15:30:58,100.0,100.0,93.5,91.0,76.6,43.3,92.02000000000001,7.205059950402403,100.0,77.3,0.0,98.98198952036522,91.33942582145892,7.642563698906301,0.0,720.5059950402404,0.0,0.0,1.107554975938029,68.9,85.7,15.0,30.0,58.0,4.0,100.0
2026-07-17 15:31:01,100.0,100.0,100.0,90.5,77.3,44.1,94.28999999999999,5.402561121049064,100.0,84.7,0.0,99.49099476018262,92.91407567210275,6.576919088079862,0.0,540.2561121049064,0.0,0.0,1.0569061361940217,68.8,85.7,15.0,31.0,1.0,4.0,91.2
2026-07-17 15:31:04,91.2,100.0,100.0,93.5,84.7,59.9,94.94000000000001,4.422719123395565,100.0,90.5,-8.799999999999997,95.3454973800913,92.60242554990225,2.743071830189052,8.799999999999997,403.3519840536755,-38.91992828588096,175.99999999999994,-0.8456336239432283,68.7,85.7,15.0,31.0,4.0,4.0,91.3
2026-07-17 15:31:07,91.3,91.2,100.0,100.0,91.7,64.9,94.9,4.456954615480039,100.0,90.5,0.09999999999999432,93.32274869004564,92.36562090446549,0.9571277855801554,8.700000000000003,406.91995639332754,0.44569546154797857,87.00000000000497,-0.8077264209728257,68.4,85.7,15.0,31.0,7.0,4.0,89.4
2026-07-17 15:31:10,89.4,91.3,100.0,100.0,91.5,63.8,94.69,4.678900630609229,100.0,89.4,-1.8999999999999915,91.36137434502282,91.82641710365357,-0.4650427586307444,10.599999999999994,418.2937163764651,-8.889911198157495,211.9999999999999,-1.1306074690693297,68.3,85.7,15.0,31.0,10.0,4.0,89.9
2026-07-17 15:31:13,89.9,89.4,91.2,100.0,91.0,62.3,94.58000000000001,4.786973063546046,100.0,89.4,0.5,90.63068717251141,91.47615944844382,-0.8454722759324085,10.099999999999994,430.3488784127896,2.393486531773023,20.19999999999999,-0.9776532973705941,68.3,85.7,15.0,31.0,13.0,4.0,89.8
2026-07-17 15:31:16,89.8,89.9,91.3,100.0,90.5,65.4,94.51,4.857857323736678,100.0,89.4,-0.10000000000000853,90.2153435862557,91.1714031850904,-0.9560595988346989,10.200000000000003,436.2355876715536,-0.4857857323737092,204.00000000000006,-0.9695632634136448,68.3,85.7,15.0,31.0,16.0,4.0,77.6
2026-07-17 15:31:19,77.6,89.8,89.4,91.2,93.5,74.0,92.92,7.242129827919991,100.0,77.6,-12.200000000000003,83.90767179312785,88.70387533325578,-4.796203540127934,22.400000000000006,561.9892746465912,-88.3539839006239,448.0000000000001,-2.1153998014421207,68.2,85.7,15.0,31.0,19.0,4.0,78.1
2026-07-17 15:31:22,78.1,77.6,89.9,91.3,100.0,78.5,90.72999999999999,8.121172602798685,100.0,77.6,0.5,81.00383589656391,86.77589799993655,-5.772062103372633,21.900000000000006,634.2635802785773,4.060586301399343,43.80000000000001,-1.5551941348528286,68.2,85.7,15.0,31.0,22.0,4.0,78.3
2026-07-17 15:31:25,78.3,78.1,89.8,89.4,100.0,77.4,88.56,8.266827955416002,100.0,77.6,0.20000000000000284,79.65191794828195,85.23482563631171,-5.5829076880297634,21.700000000000003,647.2926289090728,1.653365591083224,108.49999999999848,-1.2411048173898647,68.2,85.7,15.0,31.0,25.0,4.0,78.3
2026-07-17 15:31:28,78.3,78.3,77.6,89.9,100.0,76.6,86.39,7.762939019612663,100.0,77.6,0.0,78.97595897414098,83.9739482478914,-4.99798927375042,21.700000000000003,607.8381252356714,0.0,434.00000000000006,-1.042131076846158,68.2,85.7,15.0,31.0,28.0,4.0,77.1
2026-07-17 15:31:31,77.1,78.3,78.1,89.8,100.0,77.3,84.1,6.591239977761887,91.3,77.1,-1.2000000000000028,78.03797948707049,82.7241394755475,-4.686159988477016,22.900000000000006,508.1846022854415,-7.909487973314284,458.0000000000001,-1.0620156485907393,68.3,85.7,15.0,31.0,31.0,4.0,69.1
2026-07-17 15:31:34,69.1,77.1,78.3,77.6,91.2,84.7,81.89,7.577371282678255,91.3,69.1,-8.0,73.56898974353524,80.24702320726614,-6.678033463730898,30.900000000000006,523.5963556330674,-60.61897026142604,618.0000000000001,-1.6879204572221151,68.19999999999999,85.7,15.0,31.0,34.0,4.0,61.1
2026-07-17 15:31:37,61.1,69.1,78.3,78.1,91.3,91.7,78.87,9.24494456446337,89.9,61.1,-7.999999999999993,67.33449487176762,76.76574626049047,-9.431251388722856,38.9,564.866112888712,-73.9595565157069,777.9999999999999,-1.9221315905241965,68.1,85.7,15.0,31.0,37.0,4.0,61.9
2026-07-17 15:31:40,61.9,61.1,77.1,78.3,89.4,91.5,76.12,9.835852784583556,89.9,61.1,0.7999999999999972,64.61724743588381,74.06288330403765,-9.445635868153843,38.1,608.8392873657222,7.868682227666818,47.62500000000017,-1.4457312763249202,68.1,85.7,15.0,31.0,40.0,4.0,62.4
2026-07-17 15:31:43,62.4,61.9,69.1,78.3,89.9,91.0,73.36999999999999,9.389243254325041,89.8,61.1,0.5,63.5086237179419,71.9423590669399,-8.433735348997999,37.6,585.8887790698826,4.694621627162521,75.2,-1.1683582694427257,68.1,85.7,15.0,31.0,43.0,4.0,62.5
2026-07-17 15:31:46,62.5,62.4,61.1,77.1,89.8,90.5,70.64,7.937981831394824,78.3,61.1,0.10000000000000142,63.00431185897095,70.22556650931446,-7.221254650343511,37.5,496.12386446217647,0.7937981831394937,374.99999999999466,-1.0254495629866767,68.1,85.7,15.0,31.0,46.0,4.0,63.1
2026-07-17 15:31:49,63.1,62.5,61.9,69.1,77.6,93.5,69.19,7.849196703414134,78.3,61.1,0.6000000000000014,63.05215592948548,68.93000896216637,-5.877853032680889,36.9,495.2843119854319,4.709518022048492,61.49999999999985,-0.7758755742929787,68.1,85.7,15.0,31.0,49.0,4.0,45.4
2026-07-17 15:31:52,45.4,63.1,62.4,61.1,78.1,100.0,65.91999999999999,10.187879508950163,78.3,45.4,-17.700000000000003,54.22607796474274,64.65182551449975,-10.425747549757006,54.6,462.5297297063374,-180.3254673084179,1092.0,-2.0141580965865318,67.9,85.7,15.0,31.0,52.0,4.0,45.5
2026-07-17 15:31:55,45.5,45.4,62.5,61.9,78.3,100.0,62.64,11.006381987031046,78.3,45.4,0.10000000000000142,49.86303898237137,61.169675420954334,-11.306636438582963,54.5,500.7903804099126,1.1006381987031202,544.9999999999923,-1.557278315453368,67.9,85.7,15.0,31.0,55.0,4.0,45.2
2026-07-17 15:31:58,45.2,45.5,63.1,62.4,78.3,100.0,59.330000000000005,10.747718104064731,77.1,45.2,-0.29999999999999716,47.53151949118569,58.2660980716899,-10.734578580504213,54.8,485.79685830372586,-3.224315431219389,1095.9999999999998,-1.3146976747237267,67.9,85.7,15.0,31.0,58.0,4.0,37.2
2026-07-17 15:32:01,37.2,45.2,45.4,62.5,77.1,100.0,55.339999999999996,10.823759872510722,69.1,37.2,-8.0,42.36575974559285,54.435898422291736,-12.070138676698889,62.8,402.6438672573989,-86.59007898008578,1255.9999999999998,-1.6759425757467554,67.9,85.7,15.0,32.0,1.0,4.0,39.9
2026-07-17 15:32:04,39.9,37.2,45.5,63.1,69.1,91.2,52.419999999999995,10.636290080035502,63.1,37.2,2.6999999999999957,41.13287987279642,51.79300780005688,-10.660127927260454,60.1,424.38797419341654,28.71798321609581,22.259259259259295,-1.1771021574054519,67.9,85.7,15.0,32.0,4.0,4.0,21.6
2026-07-17 15:32:07,21.6,39.9,45.2,45.4,61.1,91.3,48.47,13.891168257405486,63.1,21.6,-18.299999999999997,31.366439936398212,46.30337001822835,-14.936930081830138,78.4,300.0492343599585,-254.20837911052035,1568.0,-1.9343225495577305,67.8,85.7,15.0,32.0,7.0,4.0,19.8
2026-07-17 15:32:10,19.8,21.6,37.2,45.5,61.9,89.4,44.26,15.638428451875775,63.1,19.8,-1.8000000000000007,25.583219968199106,41.48457546945956,-15.90135550126045,80.2,309.64088334714035,-28.149171213376405,1604.0,-1.5640957833628164,67.8,85.7,15.0,32.0,10.0,4.0,14.1
